percentage,averaged_value,raw_value,timestamp
46.44926199261993,11609.8,11614,2020-12-02 20:26:48.295496
46.4469557195572,11610.3,11615,2020-12-02 20:28:48.334221
46.444649446494466,11610.8,11616,2020-12-02 20:30:48.372696
46.44280442804428,11611.2,11616,2020-12-02 20:32:48.411582
46.441420664206646,11611.5,11616,2020-12-02 20:34:48.447909
46.43911439114391,11612.0,11616,2020-12-02 20:36:48.485102
46.43773062730627,11612.3,11615,2020-12-02 20:38:48.521772
46.43819188191881,11612.2,11616,2020-12-02 20:40:48.558520
46.436346863468636,11612.6,11617,2020-12-02 20:42:48.595539
46.43726937269372,11612.4,11617,2020-12-02 20:44:48.632175
46.43773062730627,11612.3,11615,2020-12-02 20:46:48.669024
46.43819188191881,11612.2,11616,2020-12-02 20:48:48.707366
46.439575645756456,11611.9,11615,2020-12-02 20:50:48.744026
46.44095940959409,11611.6,11613,2020-12-02 20:52:48.780870
46.44095940959409,11611.6,11617,2020-12-02 20:54:48.817743
46.44418819188192,11610.9,11610,2020-12-02 20:56:48.856472
46.44833948339483,11610.0,11606,2020-12-02 20:58:48.895269
46.45064575645756,11609.5,11610,2020-12-02 21:00:48.932751
46.45249077490775,11609.1,11612,2020-12-02 21:02:48.970413
46.45479704797047,11608.6,11608,2020-12-02 21:04:49.007281
46.45664206642066,11608.2,11609,2020-12-02 21:06:49.043764
46.458487084870846,11607.8,11609,2020-12-02 21:08:49.080881
46.460332103321036,11607.4,11610,2020-12-02 21:10:49.119150
46.460332103321036,11607.4,11610,2020-12-02 21:12:49.156557
46.46356088560886,11606.7,11609,2020-12-02 21:14:49.193406
46.4640221402214,11606.6,11610,2020-12-02 21:16:49.230634
46.46217712177122,11607.0,11611,2020-12-02 21:18:49.269221
46.461715867158674,11607.1,11608,2020-12-02 21:20:49.306009
46.461715867158674,11607.1,11610,2020-12-02 21:22:49.341811
46.46217712177122,11607.0,11611,2020-12-02 21:24:49.378102
46.46263837638377,11606.9,11611,2020-12-02 21:26:49.415587
46.46217712177122,11607.0,11611,2020-12-02 21:28:49.453896
46.461715867158674,11607.1,11611,2020-12-02 21:30:49.492327
46.46263837638377,11606.9,11610,2020-12-02 21:32:49.530873
46.46356088560886,11606.7,11608,2020-12-02 21:34:49.566627
46.46309963099632,11606.8,11610,2020-12-02 21:36:49.603420
46.46217712177122,11607.0,11612,2020-12-02 21:38:49.639959
46.46309963099632,11606.8,11608,2020-12-02 21:40:49.676725
46.46448339483394,11606.5,11610,2020-12-02 21:42:49.713416
46.4640221402214,11606.6,11609,2020-12-02 21:44:49.750068
46.46263837638377,11606.9,11611,2020-12-02 21:46:49.786926
46.46448339483394,11606.5,11608,2020-12-02 21:48:49.825100
46.46448339483394,11606.5,11610,2020-12-02 21:50:49.861809
46.46540590405904,11606.3,11607,2020-12-02 21:52:49.898494
46.4640221402214,11606.6,11610,2020-12-02 21:54:49.935244
46.46309963099632,11606.8,11611,2020-12-02 21:56:49.971049
46.46448339483394,11606.5,11610,2020-12-02 21:58:50.007754
46.46217712177122,11607.0,11611,2020-12-02 22:00:50.044814
46.45987084870848,11607.5,11613,2020-12-02 22:02:50.081531
46.458487084870846,11607.8,11614,2020-12-02 22:04:50.118491
46.4589483394834,11607.7,11612,2020-12-02 22:06:50.156671
46.45664206642066,11608.2,11612,2020-12-02 22:08:50.193349
46.45479704797047,11608.6,11615,2020-12-02 22:10:50.230138
46.45249077490775,11609.1,11612,2020-12-02 22:12:50.266618
46.451107011070114,11609.4,11616,2020-12-02 22:14:50.303526
46.45064575645756,11609.5,11614,2020-12-02 22:16:50.343413
46.44926199261993,11609.8,11613,2020-12-02 22:18:50.380358
46.450184501845015,11609.6,11610,2020-12-02 22:20:50.417255
46.45156826568267,11609.3,11610,2020-12-02 22:22:50.454072
46.453413284132836,11608.9,11609,2020-12-02 22:24:50.492971
46.45433579335793,11608.7,11609,2020-12-02 22:26:50.529911
46.455258302583026,11608.5,11611,2020-12-02 22:28:50.566933
46.45710332103321,11608.1,11611,2020-12-02 22:30:50.604056
46.45940959409594,11607.6,11609,2020-12-02 22:32:50.640962
46.46309963099632,11606.8,11608,2020-12-02 22:34:50.678149
46.46586715867158,11606.2,11608,2020-12-02 22:36:50.714562
46.46678966789668,11606.0,11609,2020-12-02 22:38:50.751581
46.467712177121776,11605.8,11609,2020-12-02 22:40:50.788458
46.470018450184504,11605.3,11607,2020-12-02 22:42:50.825432
46.47094095940959,11605.1,11606,2020-12-02 22:44:50.862272
46.47094095940959,11605.1,11609,2020-12-02 22:46:50.898504
46.47186346863469,11604.9,11610,2020-12-02 22:48:50.935442
46.47370848708488,11604.5,11605,2020-12-02 22:50:50.972232
46.473247232472325,11604.6,11608,2020-12-02 22:52:51.007884
46.47232472324724,11604.8,11608,2020-12-02 22:54:51.045061
46.47232472324724,11604.8,11605,2020-12-02 22:56:51.082387
46.47278597785978,11604.7,11609,2020-12-02 22:58:51.118809
46.47278597785978,11604.7,11609,2020-12-02 23:00:51.156074
46.47140221402214,11605.0,11611,2020-12-02 23:02:51.192812
46.47140221402214,11605.0,11610,2020-12-02 23:04:51.229726
46.473247232472325,11604.6,11607,2020-12-02 23:06:51.266640
46.47370848708488,11604.5,11609,2020-12-02 23:08:51.303603
46.47278597785978,11604.7,11607,2020-12-02 23:10:51.339663
46.473247232472325,11604.6,11607,2020-12-02 23:12:51.376683
46.47278597785978,11604.7,11608,2020-12-02 23:14:51.412558
46.47232472324724,11604.8,11607,2020-12-02 23:16:51.450754
46.473247232472325,11604.6,11607,2020-12-02 23:18:51.488679
46.474169741697416,11604.4,11605,2020-12-02 23:20:51.525586
46.475553505535046,11604.1,11605,2020-12-02 23:22:51.561759
46.4750922509225,11604.2,11606,2020-12-02 23:24:51.598719
46.47370848708488,11604.5,11607,2020-12-02 23:26:51.636017
46.47370848708488,11604.5,11606,2020-12-02 23:28:51.672946
46.47463099630996,11604.3,11606,2020-12-02 23:30:51.710360
46.474169741697416,11604.4,11608,2020-12-02 23:32:51.747944
46.4760147601476,11604.0,11606,2020-12-02 23:34:51.786850
46.47739852398524,11603.7,11606,2020-12-02 23:36:51.823763
46.47739852398524,11603.7,11607,2020-12-02 23:38:51.861153
46.4760147601476,11604.0,11607,2020-12-02 23:40:51.898520
46.475553505535046,11604.1,11608,2020-12-02 23:42:51.934493
46.475553505535046,11604.1,11607,2020-12-02 23:44:51.971386
46.475553505535046,11604.1,11610,2020-12-02 23:46:52.009724
46.47463099630996,11604.3,11607,2020-12-02 23:48:52.046532
46.47370848708488,11604.5,11609,2020-12-02 23:50:52.083598
46.47370848708488,11604.5,11609,2020-12-02 23:52:52.120331
46.47186346863469,11604.9,11607,2020-12-02 23:54:52.157205
46.470018450184504,11605.3,11610,2020-12-02 23:56:52.193956
46.46909594095941,11605.5,11605,2020-12-02 23:58:52.231332
46.46955719557195,11605.4,11608,2020-12-03 00:00:52.273388
46.46863468634687,11605.6,11610,2020-12-03 00:02:52.309129
46.46909594095941,11605.5,11608,2020-12-03 00:04:52.348483
46.47047970479704,11605.2,11603,2020-12-03 00:06:52.385204
46.47232472324724,11604.8,11606,2020-12-03 00:08:52.422288
46.47232472324724,11604.8,11609,2020-12-03 00:10:52.460257
46.474169741697416,11604.4,11604,2020-12-03 00:12:52.500569
46.47647601476015,11603.9,11603,2020-12-03 00:14:52.540799
46.4769372693727,11603.8,11604,2020-12-03 00:16:52.576848
46.47878228782288,11603.4,11607,2020-12-03 00:18:52.614037
46.47878228782288,11603.4,11607,2020-12-03 00:20:52.649707
46.48016605166051,11603.1,11607,2020-12-03 00:22:52.685529
46.48016605166051,11603.1,11603,2020-12-03 00:24:52.721613
46.47878228782288,11603.4,11607,2020-12-03 00:26:52.763133
46.475553505535046,11604.1,11613,2020-12-03 00:28:52.799591
46.474169741697416,11604.4,11610,2020-12-03 00:30:52.840423
46.470018450184504,11605.3,11615,2020-12-03 00:32:52.881250
46.46448339483394,11606.5,11613,2020-12-03 00:34:52.917610
46.46125461254612,11607.2,11614,2020-12-03 00:36:52.952794
46.46079335793358,11607.3,11608,2020-12-03 00:38:52.989304
46.46263837638377,11606.9,11602,2020-12-03 00:40:53.025567
46.461715867158674,11607.1,11607,2020-12-03 00:42:53.061845
46.46125461254612,11607.2,11608,2020-12-03 00:44:53.101459
46.461715867158674,11607.1,11606,2020-12-03 00:46:53.138086
46.46356088560886,11606.7,11606,2020-12-03 00:48:53.174087
46.46540590405904,11606.3,11606,2020-12-03 00:50:53.211050
46.46863468634687,11605.6,11607,2020-12-03 00:52:53.251394
46.47232472324724,11604.8,11607,2020-12-03 00:54:53.292859
46.4750922509225,11604.2,11608,2020-12-03 00:56:53.331907
46.475553505535046,11604.1,11604,2020-12-03 00:58:53.371641
46.47463099630996,11604.3,11605,2020-12-03 01:00:53.409074
46.475553505535046,11604.1,11605,2020-12-03 01:02:53.448429
46.475553505535046,11604.1,11609,2020-12-03 01:04:53.489118
46.4750922509225,11604.2,11609,2020-12-03 01:06:53.529114
46.475553505535046,11604.1,11606,2020-12-03 01:08:53.565764
46.4750922509225,11604.2,11605,2020-12-03 01:10:53.602987
46.4750922509225,11604.2,11605,2020-12-03 01:12:53.638950
46.475553505535046,11604.1,11609,2020-12-03 01:14:53.674932
46.475553505535046,11604.1,11608,2020-12-03 01:16:53.714225
46.47463099630996,11604.3,11605,2020-12-03 01:18:53.751860
46.47463099630996,11604.3,11605,2020-12-03 01:20:53.794527
46.473247232472325,11604.6,11608,2020-12-03 01:22:53.835226
46.47370848708488,11604.5,11605,2020-12-03 01:24:53.871163
46.47370848708488,11604.5,11606,2020-12-03 01:26:53.910555
46.473247232472325,11604.6,11608,2020-12-03 01:28:53.945895
46.47278597785978,11604.7,11609,2020-12-03 01:30:53.985809
46.47186346863469,11604.9,11608,2020-12-03 01:32:54.021494
46.47094095940959,11605.1,11606,2020-12-03 01:34:54.058353
46.47140221402214,11605.0,11608,2020-12-03 01:36:54.094033
46.47094095940959,11605.1,11609,2020-12-03 01:38:54.129935
46.470018450184504,11605.3,11607,2020-12-03 01:40:54.166353
46.47186346863469,11604.9,11605,2020-12-03 01:42:54.202352
46.47232472324724,11604.8,11607,2020-12-03 01:44:54.240286
46.47140221402214,11605.0,11611,2020-12-03 01:46:54.276472
46.467712177121776,11605.8,11614,2020-12-03 01:48:54.312876
46.46678966789668,11606.0,11611,2020-12-03 01:50:54.353195
46.46586715867158,11606.2,11611,2020-12-03 01:52:54.392200
46.46356088560886,11606.7,11613,2020-12-03 01:54:54.431158
46.46263837638377,11606.9,11610,2020-12-03 01:56:54.467908
46.46356088560886,11606.7,11603,2020-12-03 01:58:54.508925
46.4640221402214,11606.6,11605,2020-12-03 02:00:54.549895
46.464944649446494,11606.4,11602,2020-12-03 02:02:54.588401
46.46725092250923,11605.9,11602,2020-12-03 02:04:54.627135
46.46909594095941,11605.5,11605,2020-12-03 02:06:54.664044
46.47370848708488,11604.5,11605,2020-12-03 02:08:54.699733
46.47647601476015,11603.9,11607,2020-12-03 02:10:54.736096
46.48062730627306,11603.0,11602,2020-12-03 02:12:54.772967
46.48523985239852,11602.0,11601,2020-12-03 02:14:54.809555
46.488468634686356,11601.3,11603,2020-12-03 02:16:54.846638
46.48985239852399,11601.0,11603,2020-12-03 02:18:54.882510
46.492158671586715,11600.5,11602,2020-12-03 02:20:54.922785
46.491236162361616,11600.7,11604,2020-12-03 02:22:54.962231
46.49077490774908,11600.8,11602,2020-12-03 02:24:54.999838
46.49261992619926,11600.4,11602,2020-12-03 02:26:55.038444
46.49446494464945,11600.0,11600,2020-12-03 02:28:55.075347
46.49584870848709,11599.7,11600,2020-12-03 02:30:55.111397
46.49630996309963,11599.6,11600,2020-12-03 02:32:55.149416
46.49677121771217,11599.5,11601,2020-12-03 02:34:55.186011
46.49815498154981,11599.2,11602,2020-12-03 02:36:55.224917
46.49953874538746,11598.9,11598,2020-12-03 02:38:55.263502
46.49907749077491,11599.0,11602,2020-12-03 02:40:55.299242
46.5009225092251,11598.6,11603,2020-12-03 02:42:55.335920
46.50184501845018,11598.4,11599,2020-12-03 02:44:55.380834
46.503690036900366,11598.0,11597,2020-12-03 02:46:55.416870
46.504612546125465,11597.8,11600,2020-12-03 02:48:55.455961
46.5059963099631,11597.5,11598,2020-12-03 02:50:55.494497
46.50738007380073,11597.2,11597,2020-12-03 02:52:55.536163
46.50922509225093,11596.8,11598,2020-12-03 02:54:55.572700
46.50922509225093,11596.8,11597,2020-12-03 02:56:55.609739
46.50968634686347,11596.7,11599,2020-12-03 02:58:55.645837
46.51107011070111,11596.4,11599,2020-12-03 03:00:55.682067
46.51107011070111,11596.4,11599,2020-12-03 03:02:55.718451
46.50968634686347,11596.7,11598,2020-12-03 03:04:55.764930
46.50830258302583,11597.0,11597,2020-12-03 03:06:55.800608
46.50830258302583,11597.0,11599,2020-12-03 03:08:55.841313
46.50784132841328,11597.1,11600,2020-12-03 03:10:55.878872
46.50691881918819,11597.3,11600,2020-12-03 03:12:55.916262
46.50691881918819,11597.3,11599,2020-12-03 03:14:55.952329
46.50691881918819,11597.3,11599,2020-12-03 03:16:55.988514
46.50691881918819,11597.3,11599,2020-12-03 03:18:56.024618
46.50691881918819,11597.3,11600,2020-12-03 03:20:56.066168
46.50784132841328,11597.1,11597,2020-12-03 03:22:56.102793
46.50922509225093,11596.8,11599,2020-12-03 03:24:56.142867
46.510147601476014,11596.6,11600,2020-12-03 03:26:56.182333
46.51060885608857,11596.5,11600,2020-12-03 03:28:56.230227
46.51153136531365,11596.3,11599,2020-12-03 03:30:56.267711
46.51107011070111,11596.4,11600,2020-12-03 03:32:56.303534
46.50968634686347,11596.7,11600,2020-12-03 03:34:56.339768
46.50830258302583,11597.0,11603,2020-12-03 03:36:56.379249
46.50876383763838,11596.9,11597,2020-12-03 03:38:56.418445
46.50968634686347,11596.7,11596,2020-12-03 03:40:56.458338
46.51060885608857,11596.5,11595,2020-12-03 03:42:56.505883
46.51060885608857,11596.5,11599,2020-12-03 03:44:56.544634
46.511992619926204,11596.2,11597,2020-12-03 03:46:56.582694
46.51245387453874,11596.1,11596,2020-12-03 03:48:56.622214
46.51291512915129,11596.0,11596,2020-12-03 03:50:56.660135
46.51476014760148,11595.6,11598,2020-12-03 03:52:56.696569
46.51706642066421,11595.1,11598,2020-12-03 03:54:56.732927
46.51983394833948,11594.5,11597,2020-12-03 03:56:56.772404
46.52167896678967,11594.1,11594,2020-12-03 03:58:56.811190
46.522601476014756,11593.9,11597,2020-12-03 04:00:56.851262
46.522601476014756,11593.9,11594,2020-12-03 04:02:56.888006
46.52306273062731,11593.8,11598,2020-12-03 04:04:56.928507
46.522601476014756,11593.9,11597,2020-12-03 04:06:56.965684
46.523985239852394,11593.6,11596,2020-12-03 04:08:57.001539
46.52352398523985,11593.7,11595,2020-12-03 04:10:57.038912
46.52444649446495,11593.5,11595,2020-12-03 04:12:57.076353
46.52490774907749,11593.4,11596,2020-12-03 04:14:57.113632
46.52490774907749,11593.4,11596,2020-12-03 04:16:57.152540
46.522601476014756,11593.9,11597,2020-12-03 04:18:57.190953
46.52167896678967,11594.1,11597,2020-12-03 04:20:57.229559
46.52167896678967,11594.1,11596,2020-12-03 04:22:57.269730
46.52214022140222,11594.0,11600,2020-12-03 04:24:57.307064
46.522601476014756,11593.9,11593,2020-12-03 04:26:57.343194
46.52121771217712,11594.2,11597,2020-12-03 04:28:57.379422
46.520295202952035,11594.4,11598,2020-12-03 04:30:57.417901
46.51983394833948,11594.5,11597,2020-12-03 04:32:57.459572
46.518450184501845,11594.8,11597,2020-12-03 04:34:57.499363
46.51706642066421,11595.1,11599,2020-12-03 04:36:57.536923
46.518450184501845,11594.8,11597,2020-12-03 04:38:57.573430
46.51891143911438,11594.7,11596,2020-12-03 04:40:57.609627
46.51891143911438,11594.7,11597,2020-12-03 04:42:57.645871
46.519372693726936,11594.6,11596,2020-12-03 04:44:57.684776
46.51891143911438,11594.7,11597,2020-12-03 04:46:57.723959
46.519372693726936,11594.6,11596,2020-12-03 04:48:57.763878
46.52121771217712,11594.2,11596,2020-12-03 04:50:57.800209
46.52121771217712,11594.2,11595,2020-12-03 04:52:57.839299
46.52214022140222,11594.0,11594,2020-12-03 04:54:57.875206
46.523985239852394,11593.6,11594,2020-12-03 04:56:57.911772
46.52444649446495,11593.5,11594,2020-12-03 04:58:57.951766
46.52490774907749,11593.4,11596,2020-12-03 05:00:57.989294
46.525369003690045,11593.3,11596,2020-12-03 05:02:58.029940
46.525830258302584,11593.2,11596,2020-12-03 05:04:58.067797
46.525369003690045,11593.3,11597,2020-12-03 05:06:58.108395
46.52490774907749,11593.4,11597,2020-12-03 05:08:58.146695
46.525369003690045,11593.3,11591,2020-12-03 05:10:58.183355
46.525830258302584,11593.2,11596,2020-12-03 05:12:58.219917
46.525830258302584,11593.2,11597,2020-12-03 05:14:58.256695
46.52675276752768,11593.0,11592,2020-12-03 05:16:58.296483
46.52629151291513,11593.1,11595,2020-12-03 05:18:58.334957
46.52721402214023,11592.9,11593,2020-12-03 05:20:58.375257
46.52767527675277,11592.8,11594,2020-12-03 05:22:58.411660
46.529059040590404,11592.5,11591,2020-12-03 05:24:58.453280
46.531826568265686,11591.9,11592,2020-12-03 05:26:58.492758
46.534132841328415,11591.4,11593,2020-12-03 05:28:58.531161
46.53367158671586,11591.5,11594,2020-12-03 05:30:58.567736
46.534132841328415,11591.4,11594,2020-12-03 05:32:58.606145
46.53459409594096,11591.3,11595,2020-12-03 05:34:58.644672
46.53551660516605,11591.1,11591,2020-12-03 05:36:58.685361
46.53782287822879,11590.6,11593,2020-12-03 05:38:58.726508
46.538284132841326,11590.5,11593,2020-12-03 05:40:58.765609
46.54012915129151,11590.1,11591,2020-12-03 05:42:58.802194
46.54105166051661,11589.9,11590,2020-12-03 05:44:58.841320
46.540590405904055,11590.0,11590,2020-12-03 05:46:58.885894
46.540590405904055,11590.0,11594,2020-12-03 05:48:58.928637
46.54197416974169,11589.7,11594,2020-12-03 05:50:58.969320
46.54335793357933,11589.4,11589,2020-12-03 05:52:59.007582
46.54520295202952,11589.0,11592,2020-12-03 05:54:59.047267
46.545664206642066,11588.9,11591,2020-12-03 05:56:59.083988
46.545664206642066,11588.9,11591,2020-12-03 05:58:59.125417
46.54658671586716,11588.7,11590,2020-12-03 06:00:59.161749
46.54658671586716,11588.7,11589,2020-12-03 06:02:59.199109
46.54843173431734,11588.3,11589,2020-12-03 06:04:59.237588
46.54981549815498,11588.0,11590,2020-12-03 06:06:59.276555
46.55166051660517,11587.6,11587,2020-12-03 06:08:59.314902
46.552583025830266,11587.4,11589,2020-12-03 06:10:59.352173
46.553966789667896,11587.1,11587,2020-12-03 06:12:59.392134
46.55488929889299,11586.9,11589,2020-12-03 06:14:59.428661
46.555350553505534,11586.8,11590,2020-12-03 06:16:59.469097
46.55581180811807,11586.7,11586,2020-12-03 06:18:59.506071
46.555350553505534,11586.8,11590,2020-12-03 06:20:59.548513
46.556273062730625,11586.6,11589,2020-12-03 06:22:59.589744
46.55350553505535,11587.2,11590,2020-12-03 06:24:59.625509
46.553966789667896,11587.1,11587,2020-12-03 06:26:59.665860
46.553966789667896,11587.1,11589,2020-12-03 06:28:59.702444
46.554428044280435,11587.0,11586,2020-12-03 06:30:59.740844
46.554428044280435,11587.0,11588,2020-12-03 06:32:59.782210
46.55488929889299,11586.9,11588,2020-12-03 06:34:59.821375
46.555350553505534,11586.8,11589,2020-12-03 06:36:59.864550
46.556273062730625,11586.6,11588,2020-12-03 06:38:59.905170
46.55673431734317,11586.5,11589,2020-12-03 06:40:59.945566
46.557195571955724,11586.4,11588,2020-12-03 06:42:59.983457
46.559963099631,11585.8,11587,2020-12-03 06:45:00.022604
46.55811808118081,11586.2,11592,2020-12-03 06:47:00.057672
46.55765682656827,11586.3,11589,2020-12-03 06:49:00.094516
46.55765682656827,11586.3,11590,2020-12-03 06:51:00.139886
46.55673431734317,11586.5,11590,2020-12-03 06:53:00.175722
46.556273062730625,11586.6,11589,2020-12-03 06:55:00.211955
46.556273062730625,11586.6,11588,2020-12-03 06:57:00.250441
46.556273062730625,11586.6,11588,2020-12-03 06:59:00.288830
46.55581180811807,11586.7,11592,2020-12-03 07:01:00.327969
46.554428044280435,11587.0,11588,2020-12-03 07:03:00.365436
46.55304428044281,11587.3,11590,2020-12-03 07:05:00.405213
46.556273062730625,11586.6,11586,2020-12-03 07:07:00.442078
46.557195571955724,11586.4,11590,2020-12-03 07:09:00.482275
46.55857933579336,11586.1,11586,2020-12-03 07:11:00.518956
46.56042435424354,11585.7,11586,2020-12-03 07:13:00.556194
46.561346863468636,11585.5,11586,2020-12-03 07:15:00.593723
46.56319188191882,11585.1,11585,2020-12-03 07:17:00.635165
46.564575645756456,11584.8,11585,2020-12-03 07:19:00.673714
46.567804428044276,11584.1,11584,2020-12-03 07:21:00.712717
46.57149446494465,11583.3,11583,2020-12-03 07:23:00.751292
46.57287822878229,11583.0,11587,2020-12-03 07:25:00.787499
46.57287822878229,11583.0,11583,2020-12-03 07:27:00.826286
46.573800738007385,11582.8,11586,2020-12-03 07:29:00.867301
46.57518450184502,11582.5,11586,2020-12-03 07:31:00.904514
46.576107011070114,11582.3,11584,2020-12-03 07:33:00.944842
46.57749077490775,11582.0,11587,2020-12-03 07:35:00.981017
46.57749077490775,11582.0,11585,2020-12-03 07:37:01.018261
46.5779520295203,11581.9,11584,2020-12-03 07:39:01.053061
46.57749077490775,11582.0,11587,2020-12-03 07:41:01.089344
46.57656826568265,11582.2,11585,2020-12-03 07:43:01.128173
46.5779520295203,11581.9,11587,2020-12-03 07:45:01.163850
46.5779520295203,11581.9,11582,2020-12-03 07:47:01.199677
46.57887453874538,11581.7,11583,2020-12-03 07:49:01.237409
46.57887453874538,11581.7,11583,2020-12-03 07:51:01.276011
46.579335793357934,11581.6,11583,2020-12-03 07:53:01.315775
46.58025830258303,11581.4,11581,2020-12-03 07:55:01.351752
46.58118081180811,11581.2,11583,2020-12-03 07:57:01.392435
46.581642066420656,11581.1,11583,2020-12-03 07:59:01.436001
46.582564575645755,11580.9,11582,2020-12-03 08:01:01.471867
46.58302583025831,11580.8,11584,2020-12-03 08:03:01.512264
46.58302583025831,11580.8,11584,2020-12-03 08:05:01.548514
46.58394833948339,11580.6,11583,2020-12-03 08:07:01.590030
46.58394833948339,11580.6,11581,2020-12-03 08:09:01.629757
46.584409594095945,11580.5,11582,2020-12-03 08:11:01.667733
46.583487084870846,11580.7,11581,2020-12-03 08:13:01.703888
46.58394833948339,11580.6,11583,2020-12-03 08:15:01.744373
46.58302583025831,11580.8,11584,2020-12-03 08:17:01.784856
46.58302583025831,11580.8,11583,2020-12-03 08:19:01.821576
46.582564575645755,11580.9,11585,2020-12-03 08:21:01.857310
46.582564575645755,11580.9,11583,2020-12-03 08:23:01.895398
46.58302583025831,11580.8,11582,2020-12-03 08:25:01.931793
46.58394833948339,11580.6,11582,2020-12-03 08:27:01.969411
46.584409594095945,11580.5,11583,2020-12-03 08:29:02.008425
46.58487084870849,11580.4,11581,2020-12-03 08:31:02.045528
46.58625461254612,11580.1,11582,2020-12-03 08:33:02.084457
46.58579335793358,11580.2,11581,2020-12-03 08:35:02.122211
46.58625461254612,11580.1,11583,2020-12-03 08:37:02.160676
46.587638376383765,11579.8,11580,2020-12-03 08:39:02.200983
46.588099630996304,11579.7,11584,2020-12-03 08:41:02.240311
46.589483394833955,11579.4,11579,2020-12-03 08:43:02.281216
46.59040590405904,11579.2,11581,2020-12-03 08:45:02.318113
46.59132841328413,11579.0,11579,2020-12-03 08:47:02.355103
46.59132841328413,11579.0,11580,2020-12-03 08:49:02.392775
46.593173431734314,11578.6,11578,2020-12-03 08:51:02.431437
46.59225092250922,11578.8,11584,2020-12-03 08:53:02.471440
46.593173431734314,11578.6,11580,2020-12-03 08:55:02.510893
46.59409594095941,11578.4,11582,2020-12-03 08:57:02.546753
46.59363468634686,11578.5,11580,2020-12-03 08:59:02.587624
46.59455719557196,11578.3,11581,2020-12-03 09:01:02.623848
46.59409594095941,11578.4,11579,2020-12-03 09:03:02.665900
46.59409594095941,11578.4,11580,2020-12-03 09:05:02.703025
46.59271217712176,11578.7,11583,2020-12-03 09:07:02.744613
46.59363468634686,11578.5,11581,2020-12-03 09:09:02.785014
46.59225092250922,11578.8,11581,2020-12-03 09:11:02.824863
46.59363468634686,11578.5,11581,2020-12-03 09:13:02.861522
46.593173431734314,11578.6,11580,2020-12-03 09:15:02.899629
46.593173431734314,11578.6,11581,2020-12-03 09:17:02.936642
46.59409594095941,11578.4,11580,2020-12-03 09:19:02.975169
46.59547970479705,11578.1,11580,2020-12-03 09:21:03.011617
46.596402214022135,11577.9,11580,2020-12-03 09:23:03.048475
46.59778597785977,11577.6,11578,2020-12-03 09:25:03.085703
46.598247232472325,11577.5,11582,2020-12-03 09:27:03.125819
46.598247232472325,11577.5,11582,2020-12-03 09:29:03.164534
46.59870848708487,11577.4,11578,2020-12-03 09:31:03.203502
46.59916974169742,11577.3,11577,2020-12-03 09:33:03.243464
46.59963099630996,11577.2,11581,2020-12-03 09:35:03.283366
46.60055350553506,11577.0,11579,2020-12-03 09:37:03.324906
46.60055350553506,11577.0,11579,2020-12-03 09:39:03.366922
46.59963099630996,11577.2,11579,2020-12-03 09:41:03.408636
46.59916974169742,11577.3,11580,2020-12-03 09:43:03.447949
46.597324723247226,11577.7,11581,2020-12-03 09:45:03.485378
46.59778597785977,11577.6,11580,2020-12-03 09:47:03.523755
46.598247232472325,11577.5,11580,2020-12-03 09:49:03.562176
46.59870848708487,11577.4,11578,2020-12-03 09:51:03.599049
46.60009225092251,11577.1,11579,2020-12-03 09:53:03.640975
46.6019372693727,11576.7,11578,2020-12-03 09:55:03.680615
46.6019372693727,11576.7,11580,2020-12-03 09:57:03.721692
46.601476014760145,11576.8,11579,2020-12-03 09:59:03.764228
46.60239852398524,11576.6,11581,2020-12-03 10:01:03.804874
46.603321033210335,11576.4,11578,2020-12-03 10:03:03.841546
46.60424354243542,11576.2,11580,2020-12-03 10:05:03.877561
46.60516605166052,11576.0,11579,2020-12-03 10:07:03.914047
46.60470479704797,11576.1,11580,2020-12-03 10:09:03.951079
46.60470479704797,11576.1,11578,2020-12-03 10:11:03.988020
46.60470479704797,11576.1,11578,2020-12-03 10:13:04.031021
46.60424354243542,11576.2,11576,2020-12-03 10:15:04.071449
46.6070110701107,11575.6,11574,2020-12-03 10:17:04.108532
46.60839483394834,11575.3,11576,2020-12-03 10:19:04.145227
46.60885608856088,11575.2,11577,2020-12-03 10:21:04.183502
46.60885608856088,11575.2,11579,2020-12-03 10:23:04.221335
46.60931734317343,11575.1,11578,2020-12-03 10:25:04.257493
46.609778597785976,11575.0,11578,2020-12-03 10:27:04.296642
46.611623616236166,11574.6,11578,2020-12-03 10:29:04.333510
46.61254612546125,11574.4,11578,2020-12-03 10:31:04.376873
46.6130073800738,11574.3,11576,2020-12-03 10:33:04.414409
46.61346863468634,11574.2,11575,2020-12-03 10:35:04.451035
46.61208487084871,11574.5,11576,2020-12-03 10:37:04.488546
46.61208487084871,11574.5,11576,2020-12-03 10:39:04.525677
46.6130073800738,11574.3,11576,2020-12-03 10:41:04.564051
46.61346863468634,11574.2,11577,2020-12-03 10:43:04.602737
46.61531365313654,11573.8,11576,2020-12-03 10:45:04.642617
46.61531365313654,11573.8,11577,2020-12-03 10:47:04.678751
46.61577490774908,11573.7,11578,2020-12-03 10:49:04.714117
46.61531365313654,11573.8,11577,2020-12-03 10:51:04.751354
46.614852398523986,11573.9,11575,2020-12-03 10:53:04.793002
46.614852398523986,11573.9,11575,2020-12-03 10:55:04.834912
46.61531365313654,11573.8,11577,2020-12-03 10:57:04.874224
