lux_value,timestamp
553.1780205875239,2020-11-30 00:46:50.942084
552.3200279418904,2020-11-30 00:48:50.964592
550.9354547441183,2020-11-30 00:50:50.988350
540.0696446364287,2020-11-30 00:52:51.011025
532.885752345027,2020-11-30 00:54:51.033530
531.1735833119895,2020-11-30 00:56:51.056073
532.4258828921261,2020-11-30 00:58:51.078634
533.6766571811063,2020-11-30 01:00:51.101213
533.7905197195234,2020-11-30 01:02:51.123706
529.6817945973162,2020-11-30 01:04:51.146152
529.3862653235451,2020-11-30 01:06:51.169939
529.0486806119684,2020-11-30 01:08:51.192543
530.09770656536,2020-11-30 01:10:51.215133
532.6843655804535,2020-11-30 01:12:51.237757
533.5042831718062,2020-11-30 01:14:51.260279
528.057188158338,2020-11-30 01:16:51.282937
527.3383675414202,2020-11-30 01:18:51.305572
532.9311164968884,2020-11-30 01:20:51.328102
537.1363386541268,2020-11-30 01:22:51.352074
538.5220108938646,2020-11-30 01:24:51.374599
539.0475335286217,2020-11-30 01:26:51.397172
539.3820126504331,2020-11-30 01:28:51.419668
538.997893059809,2020-11-30 01:30:51.442238
539.605618311275,2020-11-30 01:32:51.464734
539.2128042494395,2020-11-30 01:34:51.487210
539.5425303314504,2020-11-30 01:36:51.509757
539.5425303314504,2020-11-30 01:38:51.533888
539.0153753789427,2020-11-30 01:40:51.556452
539.0153753789427,2020-11-30 01:42:51.579757
538.4881797092888,2020-11-30 01:44:51.602473
538.8172688097126,2020-11-30 01:46:51.625625
538.8172688097126,2020-11-30 01:48:51.648645
539.3445897860729,2020-11-30 01:50:51.671697
538.8172688097126,2020-11-30 01:52:51.694967
538.8172688097126,2020-11-30 01:54:51.717496
538.2899069794904,2020-11-30 01:56:51.740122
538.2899069794904,2020-11-30 01:58:51.762724
538.8172688097126,2020-11-30 02:00:51.785346
538.2899069794904,2020-11-30 02:02:51.807914
538.2899069794904,2020-11-30 02:04:51.830376
538.2899069794904,2020-11-30 02:06:51.852936
537.7625042254363,2020-11-30 02:08:51.877017
538.2899069794904,2020-11-30 02:10:51.899618
538.2899069794904,2020-11-30 02:12:51.922137
538.2899069794904,2020-11-30 02:14:51.944618
538.2899069794904,2020-11-30 02:16:51.967190
538.8172688097126,2020-11-30 02:18:51.989773
538.2899069794904,2020-11-30 02:20:52.012345
537.7625042254363,2020-11-30 02:22:52.036355
538.2899069794904,2020-11-30 02:24:52.058993
538.2899069794904,2020-11-30 02:26:52.081634
538.2899069794904,2020-11-30 02:28:52.105105
538.2899069794904,2020-11-30 02:30:52.127826
537.7625042254363,2020-11-30 02:32:52.150394
537.9609432527028,2020-11-30 02:34:52.172892
538.2899069794904,2020-11-30 02:36:52.195526
537.7625042254363,2020-11-30 02:38:52.218032
538.2899069794904,2020-11-30 02:40:52.240711
538.8172688097126,2020-11-30 02:42:52.263229
539.3445897860729,2020-11-30 02:44:52.285704
538.2899069794904,2020-11-30 02:46:52.308160
539.3445897860729,2020-11-30 02:48:52.330764
539.5425303314504,2020-11-30 02:50:52.353344
540.0696446364287,2020-11-30 02:52:52.375749
540.0696446364287,2020-11-30 02:54:52.399500
540.3991094562429,2020-11-30 02:56:52.421948
540.9263082891482,2020-11-30 02:58:52.444333
541.9805842970802,2020-11-30 03:00:52.466790
541.4534665463844,2020-11-30 03:02:52.489238
541.9805842970802,2020-11-30 03:04:52.511701
541.4534665463844,2020-11-30 03:06:52.534261
541.9805842970802,2020-11-30 03:08:52.556755
541.9805842970802,2020-11-30 03:10:52.579162
541.9805842970802,2020-11-30 03:12:52.601679
542.5076616101974,2020-11-30 03:14:52.624130
542.5076616101974,2020-11-30 03:16:52.646647
543.0346985545318,2020-11-30 03:18:52.669030
542.5076616101974,2020-11-30 03:20:52.691439
542.7046088732031,2020-11-30 03:22:52.713938
542.7046088732031,2020-11-30 03:24:52.737649
542.7046088732031,2020-11-30 03:26:52.760101
543.2314807455595,2020-11-30 03:28:52.782582
543.0346985545318,2020-11-30 03:30:52.805092
543.0346985545318,2020-11-30 03:32:52.827555
543.5616951987137,2020-11-30 03:34:52.850058
543.2314807455595,2020-11-30 03:36:52.873390
543.7583124530156,2020-11-30 03:38:52.895813
542.7046088732031,2020-11-30 03:40:52.919596
543.2314807455595,2020-11-30 03:42:52.942211
544.0886516112078,2020-11-30 03:44:52.964995
543.2314807455595,2020-11-30 03:46:52.987813
544.0886516112078,2020-11-30 03:48:53.010599
543.2314807455595,2020-11-30 03:50:53.033531
543.7583124530156,2020-11-30 03:52:53.056244
543.7583124530156,2020-11-30 03:54:53.079210
543.7583124530156,2020-11-30 03:56:53.103332
543.2314807455595,2020-11-30 03:58:53.126024
543.2314807455595,2020-11-30 04:00:53.148934
543.2314807455595,2020-11-30 04:02:53.171475
542.1776967674983,2020-11-30 04:04:53.194185
542.7046088732031,2020-11-30 04:06:53.216873
543.2314807455595,2020-11-30 04:08:53.239642
543.7583124530156,2020-11-30 04:10:53.262329
544.8118556461967,2020-11-30 04:12:53.286221
544.8118556461967,2020-11-30 04:14:53.309068
544.8118556461967,2020-11-30 04:16:53.331932
543.7583124530156,2020-11-30 04:18:53.354639
544.285104063855,2020-11-30 04:20:53.377238
543.7583124530156,2020-11-30 04:22:53.399760
543.2314807455595,2020-11-30 04:24:53.422188
543.2314807455595,2020-11-30 04:26:53.445871
543.7583124530156,2020-11-30 04:28:53.468358
543.4275848965153,2020-11-30 04:30:53.491057
543.7583124530156,2020-11-30 04:32:53.513489
543.7583124530156,2020-11-30 04:34:53.535848
542.9008781379806,2020-11-30 04:36:53.558258
543.9542516256358,2020-11-30 04:38:53.580855
543.4275848965153,2020-11-30 04:40:53.603306
543.9542516256358,2020-11-30 04:42:53.627073
542.9008781379806,2020-11-30 04:44:53.649720
542.3741312817656,2020-11-30 04:46:53.672214
542.9008781379806,2020-11-30 04:48:53.694651
542.9008781379806,2020-11-30 04:50:53.717074
542.9008781379806,2020-11-30 04:52:53.739596
541.8473442594393,2020-11-30 04:54:53.762185
543.4275848965153,2020-11-30 04:56:53.784586
542.9008781379806,2020-11-30 04:58:53.808557
542.3741312817656,2020-11-30 05:00:53.831084
542.0432636069114,2020-11-30 05:02:53.853501
542.3741312817656,2020-11-30 05:04:53.876001
541.5166019131395,2020-11-30 05:06:53.898379
536.6412096486894,2020-11-30 05:08:53.920864
537.1679421238584,2020-11-30 05:10:53.943302
537.6946340842334,2020-11-30 05:12:53.965709
538.5521840800923,2020-11-30 05:14:53.988212
538.7478967393021,2020-11-30 05:16:54.010734
540.9899000523508,2020-11-30 05:18:54.033230
540.9899000523508,2020-11-30 05:20:54.055668
540.1322749339006,2020-11-30 05:22:54.078084
540.6588913200194,2020-11-30 05:24:54.100736
537.1679421238584,2020-11-30 05:26:54.123202
540.6588913200194,2020-11-30 05:28:54.145688
539.605618311275,2020-11-30 05:30:54.169011
540.1322749339006,2020-11-30 05:32:54.191627
541.1854675385244,2020-11-30 05:34:54.214240
541.5166019131395,2020-11-30 05:36:54.236727
543.096466767553,2020-11-30 05:38:54.259205
544.4808783934434,2020-11-30 05:40:54.281731
539.2744675729226,2020-11-30 05:42:54.304273
537.6946340842334,2020-11-30 05:44:54.326871
539.2744675729226,2020-11-30 05:46:54.349432
539.2744675729226,2020-11-30 05:48:54.372064
539.2744675729226,2020-11-30 05:50:54.395016
538.5521840800923,2020-11-30 05:52:54.417741
539.0789213830818,2020-11-30 05:54:54.440701
539.605618311275,2020-11-30 05:56:54.463506
539.0789213830818,2020-11-30 05:58:54.486079
540.1322749339006,2020-11-30 06:00:54.509032
546.0605196075448,2020-11-30 06:02:54.531711
546.5869872078417,2020-11-30 06:04:54.554454
545.0074652678754,2020-11-30 06:06:54.576895
540.6588913200194,2020-11-30 06:08:54.599577
540.1322749339006,2020-11-30 06:10:54.622578
540.6588913200194,2020-11-30 06:12:54.645533
540.1322749339006,2020-11-30 06:14:54.669615
541.7120036581423,2020-11-30 06:16:54.692395
546.5869872078417,2020-11-30 06:18:54.715002
539.605618311275,2020-11-30 06:20:54.738109
541.7120036581423,2020-11-30 06:22:54.760977
541.7120036581423,2020-11-30 06:24:54.783668
540.6588913200194,2020-11-30 06:26:54.806271
540.1322749339006,2020-11-30 06:28:54.829418
540.6588913200194,2020-11-30 06:30:54.853378
541.7120036581423,2020-11-30 06:32:54.875974
542.0432636069114,2020-11-30 06:34:54.899071
544.1495100809182,2020-11-30 06:36:54.921759
546.9184630472466,2020-11-30 06:38:54.944488
546.9184630472466,2020-11-30 06:40:54.969819
547.9715283358898,2020-11-30 06:42:54.993426
542.5698852022449,2020-11-30 06:44:55.016107
543.096466767553,2020-11-30 06:46:55.040869
542.5698852022449,2020-11-30 06:48:55.063534
543.096466767553,2020-11-30 06:50:55.088569
548.4980016123861,2020-11-30 06:52:55.111271
548.8294601133126,2020-11-30 06:54:55.133916
547.9715283358898,2020-11-30 06:56:55.156485
542.2384997474323,2020-11-30 06:58:55.179073
541.1854675385244,2020-11-30 07:00:55.203265
542.5698852022449,2020-11-30 07:02:55.225751
0.00544,2020-11-30 07:04:55.248202
0.00544,2020-11-30 07:06:55.270774
0.22100458301084247,2020-11-30 07:08:55.293355
0.22100458301084247,2020-11-30 07:10:55.316322
0.8199611371425638,2020-11-30 07:12:55.339153
0.8199611371425638,2020-11-30 07:14:55.361821
1.3758456159214707,2020-11-30 07:16:55.385790
0.44200916602168494,2020-11-30 07:18:55.408524
1.0568006311801892,2020-11-30 07:20:55.432389
1.0568006311801892,2020-11-30 07:22:55.455223
1.6399222742851276,2020-11-30 07:24:55.477231
2.2027723712899485,2020-11-30 07:26:55.500041
1.8809714626813268,2020-11-30 07:28:55.522772
1.8809714626813268,2020-11-30 07:30:55.546631
2.4598834114276915,2020-11-30 07:32:55.570717
3.025424668711382,2020-11-30 07:34:55.593383
2.7028840454343745,2020-11-30 07:36:55.615960
3.279844548570255,2020-11-30 07:38:55.639097
3.846814119840239,2020-11-30 07:40:55.662051
2.9387169977308423,2020-11-30 07:42:55.684656
3.523971447341144,2020-11-30 07:44:55.707247
4.09980568571282,2020-11-30 07:46:55.729994
4.66766082492812,2020-11-30 07:48:55.754006
4.344665773766837,2020-11-30 07:50:55.776965
4.344665773766837,2020-11-30 07:52:55.799562
4.919766822855383,2020-11-30 07:54:55.822146
4.919766822855383,2020-11-30 07:56:55.844724
4.919766822855383,2020-11-30 07:58:55.867276
5.4882247810645755,2020-11-30 08:00:55.892164
5.4882247810645755,2020-11-30 08:02:55.916225
5.16514224650922,2020-11-30 08:04:55.942469
6.308622772945456,2020-11-30 08:06:55.965222
6.308622772945456,2020-11-30 08:08:55.987969
5.985485408970477,2020-11-30 08:10:56.013094
5.985485408970477,2020-11-30 08:12:56.034317
6.22698861248756,2020-11-30 08:14:56.056787
6.805741067604499,2020-11-30 08:16:56.079275
6.805741067604499,2020-11-30 08:18:56.103072
7.379650234283074,2020-11-30 08:20:56.127007
7.379650234283074,2020-11-30 08:22:56.149569
7.047942894682288,2020-11-30 08:24:56.172086
7.047942894682288,2020-11-30 08:26:56.194789
7.047942894682288,2020-11-30 08:28:56.217464
7.047942894682288,2020-11-30 08:30:56.242136
7.379650234283074,2020-11-30 08:32:56.265270
6.805741067604499,2020-11-30 08:34:56.287852
6.805741067604499,2020-11-30 08:36:56.310841
6.805741067604499,2020-11-30 08:38:56.333450
6.805741067604499,2020-11-30 08:40:56.356836
6.805741067604499,2020-11-30 08:42:56.379486
6.805741067604499,2020-11-30 08:44:56.402403
6.805741067604499,2020-11-30 08:46:56.425267
7.12891504985144,2020-11-30 08:48:56.448160
6.805741067604499,2020-11-30 08:50:56.473663
7.379650234283074,2020-11-30 08:52:56.496299
7.625936198719418,2020-11-30 08:54:56.519231
7.625936198719418,2020-11-30 08:56:56.541967
7.2871226327324905,2020-11-30 08:58:56.564647
8.19961137142564,2020-11-30 09:00:56.588282
7.625936198719418,2020-11-30 09:02:56.610918
8.446087722959234,2020-11-30 09:04:56.633593
8.108652136303128,2020-11-30 09:06:56.656123
8.689331547533675,2020-11-30 09:08:56.678707
8.689331547533675,2020-11-30 09:10:56.704103
8.689331547533675,2020-11-30 09:12:56.727010
9.26620679144771,2020-11-30 09:14:56.750004
8.346289694774017,2020-11-30 09:16:56.773070
8.346289694774017,2020-11-30 09:18:56.796202
8.929924312758914,2020-11-30 09:20:56.819567
8.929924312758914,2020-11-30 09:22:56.844594
8.929924312758914,2020-11-30 09:24:56.867101
8.929924312758914,2020-11-30 09:26:56.890621
8.929924312758914,2020-11-30 09:28:56.913280
8.929924312758914,2020-11-30 09:30:56.939719
8.58201877760457,2020-11-30 09:32:56.962435
8.58201877760457,2020-11-30 09:34:56.986613
9.168315302033161,2020-11-30 09:36:57.009288
9.168315302033161,2020-11-30 09:38:57.031950
16.311421780005357,2020-11-30 09:40:57.056747
16.908810098883027,2020-11-30 09:42:57.079550
16.908810098883027,2020-11-30 09:44:57.102219
15.940191184037268,2020-11-30 09:46:57.124986
16.39541649063677,2020-11-30 09:48:57.147841
16.997341509595486,2020-11-30 09:50:57.172416
17.597379274283256,2020-11-30 09:52:57.195207
17.22525103857323,2020-11-30 09:54:57.217798
17.826094723183076,2020-11-30 09:56:57.240343
17.452838086635317,2020-11-30 09:58:57.262964
17.680124760205743,2020-11-30 10:00:57.285915
18.28247894564431,2020-11-30 10:02:57.309488
17.90713118755082,2020-11-30 10:04:57.332091
18.133875735500965,2020-11-30 10:06:57.356020
18.36037519825307,2020-11-30 10:08:57.378752
17.979930948959666,2020-11-30 10:10:57.403423
18.812699151391573,2020-11-30 10:12:57.426014
20.02233128832829,2020-11-30 10:14:57.448813
20.24936952916874,2020-11-30 10:16:57.471420
20.47617397143128,2020-11-30 10:18:57.493998
20.47617397143128,2020-11-30 10:20:57.518782
19.795044800280962,2020-11-30 10:22:57.541589
20.24936952916874,2020-11-30 10:24:57.564232
19.870982546306724,2020-11-30 10:26:57.587083
19.339663069285884,2020-11-30 10:28:57.609720
20.85241219314238,2020-11-30 10:30:57.634022
20.92913385118087,2020-11-30 10:32:57.656659
21.53392759144782,2020-11-30 10:34:57.679486
21.760650882601155,2020-11-30 10:36:57.703396
20.997002156088218,2020-11-30 10:38:57.725967
22.739133886089725,2020-11-30 10:40:57.750120
23.422023558052537,2020-11-30 10:42:57.775150
23.649202525482316,2020-11-30 10:44:57.798247
25.7642259138578,2020-11-30 10:46:57.820837
25.61395921380553,2020-11-30 10:48:57.843556
23.422023558052537,2020-11-30 10:50:57.870181
24.853394784275935,2020-11-30 10:52:57.894444
25.84032532157326,2020-11-30 10:54:57.917197
26.218414315519347,2020-11-30 10:56:57.939982
23.649202525482316,2020-11-30 10:58:57.962812
18.28247894564431,2020-11-30 11:00:57.986737
23.110866141278724,2020-11-30 11:02:58.009724
23.79627811343368,2020-11-30 11:04:58.033480
22.192813254783978,2020-11-30 11:06:58.056458
23.568073435733297,2020-11-30 11:08:58.080518
25.309246028082008,2020-11-30 11:10:58.105759
25.84032532157326,2020-11-30 11:12:58.128318
26.82166035937483,2020-11-30 11:14:58.151736
26.671881621727074,2020-11-30 11:16:58.174320
26.445234037646507,2020-11-30 11:18:58.196846
22.739133886089725,2020-11-30 11:20:58.220599
25.84032532157326,2020-11-30 11:22:58.244793
26.066531822447978,2020-11-30 11:24:58.267455
26.74426197832758,2020-11-30 11:26:58.288178
25.008273447636434,2020-11-30 11:28:58.310890
25.077433768773417,2020-11-30 11:30:58.334852
22.88183343654723,2020-11-30 11:32:58.357932
23.110866141278724,2020-11-30 11:34:58.383384
27.5768950602983,2020-11-30 11:36:58.406200
28.25417720550805,2020-11-30 11:38:58.430579
27.72972743351302,2020-11-30 11:40:58.453490
26.967557732494086,2020-11-30 11:42:58.476040
25.224687544327764,2020-11-30 11:44:58.498725
26.51048852444476,2020-11-30 11:46:58.521407
26.281585386774346,2020-11-30 11:48:58.544127
30.221260027989644,2020-11-30 11:50:58.569444
31.655660085823733,2020-11-30 11:52:58.591979
32.48815470432846,2020-11-30 11:54:58.614498
32.71410959336361,2020-11-30 11:56:58.636967
32.64097632390174,2020-11-30 11:58:58.659586
32.64097632390174,2020-11-30 12:00:58.685470
32.64097632390174,2020-11-30 12:02:58.708214
30.221260027989644,2020-11-30 12:04:58.729902
27.79613266179421,2020-11-30 12:06:58.752726
26.967557732494086,2020-11-30 12:08:58.775246
25.59324980853888,2020-11-30 12:10:58.800561
28.853109917902465,2020-11-30 12:12:58.823540
31.50606862184562,2020-11-30 12:14:58.846643
31.96048277963836,2020-11-30 12:16:58.868480
26.784838610948988,2020-11-30 12:18:58.892113
30.050268295686948,2020-11-30 12:20:58.922351
35.50774184137287,2020-11-30 12:22:58.945042
39.21415217762332,2020-11-30 12:24:58.973637
40.04466257665658,2020-11-30 12:26:58.996727
39.362607237842994,2020-11-30 12:28:59.019196
36.1904759628127,2020-11-30 12:30:59.042750
37.098810057713976,2020-11-30 12:32:59.065666
37.47523769288406,2020-11-30 12:34:59.091698
36.64491005187623,2020-11-30 12:36:59.114542
35.81426237510164,2020-11-30 12:38:59.137183
36.64491005187623,2020-11-30 12:40:59.161211
36.1904759628127,2020-11-30 12:42:59.183856
36.1904759628127,2020-11-30 12:44:59.207897
35.81426237510164,2020-11-30 12:46:59.230710
37.02038819936712,2020-11-30 12:48:59.253465
37.24788316226439,2020-11-30 12:50:59.278264
38.07770135208431,2020-11-30 12:52:59.301029
39.28012239288882,2020-11-30 12:54:59.325427
38.9072299403239,2020-11-30 12:56:59.348127
39.508377824925056,2020-11-30 12:58:59.370829
39.508377824925056,2020-11-30 13:00:59.395713
38.07770135208431,2020-11-30 13:02:59.418203
37.24788316226439,2020-11-30 13:04:59.441326
35.81426237510164,2020-11-30 13:06:59.463907
35.360249520411486,2020-11-30 13:08:59.486581
34.30269718000725,2020-11-30 13:10:59.513594
34.075558443532785,2020-11-30 13:12:59.536144
33.24510152787171,2020-11-30 13:14:59.561438
32.64097632390174,2020-11-30 13:16:59.584143
32.41428811257312,2020-11-30 13:18:59.606857
32.41428811257312,2020-11-30 13:20:59.631902
31.809557905127882,2020-11-30 13:22:59.655716
31.809557905127882,2020-11-30 13:24:59.680983
33.01804210915448,2020-11-30 13:26:59.704221
32.41428811257312,2020-11-30 13:28:59.727876
33.84827238354183,2020-11-30 13:30:59.751625
33.4720165983596,2020-11-30 13:32:59.773312
34.075558443532785,2020-11-30 13:34:59.787627
34.30269718000725,2020-11-30 13:36:59.811782
34.52969372263804,2020-11-30 13:38:59.827910
35.13303533707881,2020-11-30 13:40:59.843259
35.360249520411486,2020-11-30 13:42:59.860239
36.1904759628127,2020-11-30 13:44:59.880858
36.792748086346826,2020-11-30 13:46:59.894470
34.6781668839063,2020-11-30 13:48:59.914596
37.24788316226439,2020-11-30 13:50:59.928867
37.24788316226439,2020-11-30 13:52:59.942458
36.87192463664379,2020-11-30 13:54:59.956348
35.81426237510164,2020-11-30 13:56:59.970733
34.905676173270635,2020-11-30 13:58:59.984302
37.47523769288406,2020-11-30 14:00:59.998143
38.30525948766305,2020-11-30 14:03:00.011741
37.92954332663267,2020-11-30 14:05:00.026811
38.532679393001665,2020-11-30 14:07:00.040472
36.94707576377035,2020-11-30 14:09:00.062935
37.55220973424139,2020-11-30 14:11:00.086711
38.1565028950471,2020-11-30 14:13:00.110619
37.17328992473441,2020-11-30 14:15:00.125470
37.17328992473441,2020-11-30 14:17:00.139081
36.56700342437155,2020-11-30 14:19:00.152809
36.3410906510578,2020-11-30 14:21:00.166599
34.90110120841642,2020-11-30 14:23:00.185010
34.067557893764416,2020-11-30 14:25:00.199220
32.624025466909494,2020-11-30 14:27:00.212793
30.953419850292676,2020-11-30 14:29:00.227027
30.504475588490486,2020-11-30 14:31:00.241783
28.219814664126524,2020-11-30 14:33:00.255485
26.934830036290535,2020-11-30 14:35:00.269253
25.873472722962745,2020-11-30 14:37:00.282825
23.802742401955825,2020-11-30 14:39:00.305296
22.961952304558018,2020-11-30 14:41:00.328163
22.739215877715722,2020-11-30 14:43:00.350821
21.500179492018788,2020-11-30 14:45:00.365557
21.89780537138656,2020-11-30 14:47:00.379118
21.277870594944524,2020-11-30 14:49:00.393158
20.878698152882116,2020-11-30 14:51:00.418331
21.277870594944524,2020-11-30 14:53:00.432138
20.656603317995817,2020-11-30 14:55:00.446030
17.529455761619253,2020-11-30 14:57:00.459751
19.409978866756752,2020-11-30 14:59:00.482226
18.78457406544854,2020-11-30 15:01:00.496239
18.562999933521148,2020-11-30 15:03:00.509813
17.71487250045506,2020-11-30 15:05:00.524228
17.493417982559478,2020-11-30 15:07:00.537760
16.01486469094732,2020-11-30 15:09:00.551337
15.793641725713016,2020-11-30 15:11:00.574756
15.162812973300127,2020-11-30 15:13:00.597328
15.162812973300127,2020-11-30 15:15:00.622306
15.162812973300127,2020-11-30 15:17:00.645232
15.793641725713016,2020-11-30 15:19:00.667949
14.751391501815263,2020-11-30 15:21:00.693684
14.751391501815263,2020-11-30 15:23:00.716188
14.751391501815263,2020-11-30 15:25:00.740598
15.162812973300127,2020-11-30 15:27:00.763153
15.162812973300127,2020-11-30 15:29:00.785665
13.9936,2020-11-30 15:31:00.809807
14.94167982480333,2020-11-30 15:33:00.832455
14.309268412580899,2020-11-30 15:35:00.861995
13.67514352432638,2020-11-30 15:37:00.885336
14.720542332544824,2020-11-30 15:39:00.907863
14.08820396165983,2020-11-30 15:41:00.935739
14.08820396165983,2020-11-30 15:43:00.958253
13.67514352432638,2020-11-30 15:45:00.982428
13.260274980650557,2020-11-30 15:47:01.005573
13.110399999999998,2020-11-30 15:49:01.030330
13.331199999999999,2020-11-30 15:51:01.054336
13.1936,2020-11-30 15:53:01.076705
13.4144,2020-11-30 15:55:01.102978
12.918399999999998,2020-11-30 15:57:01.123360
12.918399999999998,2020-11-30 15:59:01.145942
12.918399999999998,2020-11-30 16:01:01.173902
12.918399999999998,2020-11-30 16:03:01.194330
12.918399999999998,2020-11-30 16:05:01.221476
